
2150, 671, 69.30879974, 16.09560204, 2420.00, 19, 380.875, 140, 20, 74657.77, 54.99, -65, 3
2154, 672, 69.30907440, 16.09551620, 2434.50, 19, 379.938, 140, 20, 74525.15, 55.18, -66, 3
2158, 673, 69.30925751, 16.09560585, 2449.50, 19, 381.063, 140, 20, 74372.92, 55.50, -66, 3
2162, 674, 69.30948639, 16.09581757, 2467.50, 19, 384.438, 140, 20, 74183.53, 55.23, -68, 3
2166, 675, 69.30967712, 16.09579659, 2487.50, 19, 382.438, 140, 21, 73994.40, 55.24, -69, 3
2170, 676, 69.30979919, 16.09562874, 2503.50, 19, 380.063, 140, 20, 73848.94, 55.02, -76, 3
2174, 677, 69.31002808, 16.09567451, 2521.00, 19, 382.000, 140, 20, 73671.69, 55.23, -66, 3
2178, 678, 69.31024170, 16.09594727, 2536.50, 19, 386.938, 140, 21, 73477.36, 54.67, -66, 3
2182, 679, 69.31043243, 16.09643364, 2562.50, 19, 385.500, 140, 21, 73289.32, 54.32, -73, 3
2186, 680, 69.31073761, 16.09643173, 2591.50, 19, 384.938, 140, 21, 73112.38, 54.61, -67, 3
2190, 681, 69.31091309, 16.09637451, 2616.50, 19, 385.000, 140, 21, 72917.10, 54.49, -69, 3
2194, 682, 69.31106567, 16.09673119, 2641.50, 19, 390.750, 140, 21, 72715.76, 54.89, -67, 3
2198, 683, 69.31133270, 16.09663582, 2660.50, 19, 392.875, 140, 21, 72552.83, 55.20, -72, 3
2202, 684, 69.31161499, 16.09675217, 2677.00, 19, 396.000, 140, 21, 72371.66, 55.21, -68, 3
2206, 685, 69.31178284, 16.09703827, 2694.00, 19, 399.563, 140, 21, 72188.59, 55.12, -72, 3
2210, 686, 69.31206512, 16.09696388, 2714.50, 19, 403.875, 140, 21, 71990.89, 55.37, -78, 3
2214, 687, 69.31240082, 16.09716034, 2737.00, 19, 402.000, 140, 21, 71787.11, 55.59, -68, 3
2218, 688, 69.31268311, 16.09708595, 2762.50, 19, 405.063, 140, 21, 71597.64, 55.46, -68, 3
2222, 689, 69.31282806, 16.09726906, 2784.50, 19, 407.000, 140, 21, 71380.68, 55.80, -79, 3
2226, 690, 69.31313324, 16.09759140, 2810.50, 19, 404.625, 140, 21, 71214.25, 55.74, -66, 3
2230, 691, 69.31346893, 16.09752464, 2823.00, 19, 406.063, 140, 21, 71004.45, 56.49, -71, 3
2234, 692, 69.31363678, 16.09747887, 2844.50, 19, 403.188, 140, 21, 70826.22, 56.19, -71, 3
2237, 693, 69.31375885, 16.09792709, 2863.50, 19, 407.000, 140, 21, 70630.58, 56.28, -77, 3
2241, 694, 69.31406403, 16.09807777, 2882.50, 19, 409.000, 140, 21, 70398.47, 55.16, -67, 3
2245, 695, 69.31424713, 16.09818459, 2908.50, 19, 406.000, 140, 21, 70176.60, 54.87, -69, 3
2249, 696, 69.31449127, 16.09827995, 2932.50, 19, 398.938, 140, 21, 69997.22, 54.39, -74, 3
2253, 697, 69.31473541, 16.09858894, 2954.50, 19, 396.063, 140, 21, 69849.59, 54.01, -71, 3
2257, 698, 69.31495667, 16.09860039, 2976.50, 19, 396.000, 140, 21, 69700.03, 52.99, -72, 3
2261, 699, 69.31518555, 16.09866524, 2994.50, 19, 398.375, 140, 21, 69537.63, 52.61, -73, 3
2265, 700, 69.31542969, 16.09876633, 3010.50, 19, 396.000, 140, 21, 69371.88, 51.58, -84, 3
2269, 701, 69.31561279, 16.09894753, 3030.00, 19, 394.875, 140, 21, 69206.31, 51.39, -70, 3
2273, 702, 69.31587219, 16.09856796, 3052.50, 19, 317.063, 140, 37, 69028.38, 51.16, -71, 0
2277, 703, 69.31610107, 17.72418976, 3073.50, 19, 401.750, 140, 21, -1.00, 50.74, -82, 0
2281, 704, 69.31634521, 16.09938431, 3095.00, 18, 397.813, 140, 21, 68638.33, 50.70, -67, 3
2285, 705, 69.31663513, 16.09959793, 3113.50, 19, 395.688, 140, 21, 68474.67, 49.82, -71, 3
2289, 706, 69.31686401, 16.09967041, 3126.50, 18, 2958.000, 140, 21, 68309.21, 49.82, -68, 1
2293, 707, 69.31708527, 16.09990883, 3145.50, 18, 395.688, 140, 21, 68141.38, 49.27, -77, 3
2297, 708, 69.31728363, 16.10007095, 3162.00, 18, 395.250, 140, 21, 67990.66, 49.22, -67, 3
2301, 709, 69.31746674, 16.10014153, 3180.50, 19, 3469.938, 140, 21, 67813.73, 48.91, -73, 1
2305, 710, 69.31768036, 16.10026360, 3201.50, 18, 399.125, 140, 21, 67648.97, 45.35, -68, 1
2309, 711, 69.31781769, 16.10042381, 3218.50, 18, 401.063, 140, 21, 67473.34, 48.71, -70, 3
2313, 712, 69.31801605, 16.10054207, 3239.50, 18, 402.750, 140, 21, 67307.75, 48.16, -68, 3
2317, 713, 69.31825256, 16.10058784, 3260.00, 18, 406.125, 140, 21, 67147.42, 47.76, -71, 3
2321, 714, 69.31845856, 16.10074234, 3277.00, 18, 403.438, 140, 21, 67002.63, 47.36, -75, 3
